0.5250015,-11.425,RoadMap
-20.175,-7.525001,RoadMap
-8.174998,-6.925001,RoadMap
-13.875,-3.025001,RoadMap
-10.275,2.074999,RoadMap
4.725002,5.375,RoadMap
6.525002,7.174999,RoadMap
2.325003,11.075,RoadMap
17.925,11.375,RoadMap
21.825,11.375,RoadMap
11.775,-12.325,RoadMap
7.425003,-11.275,RoadMap
0.6750021,-7.825001,RoadMap
-15.075,-7.375001,RoadMap
0.07500172,-6.925001,RoadMap
0.8250027,-6.775001,RoadMap
-10.725,-5.125001,RoadMap
8.175002,-3.625001,RoadMap
10.725,-3.475001,RoadMap
13.125,-3.475001,RoadMap
-8.624998,-2.725,RoadMap
9.525002,-2.575,RoadMap
-14.775,-0.1750007,RoadMap
-15.225,0.5749998,RoadMap
-14.025,0.875,RoadMap
-18.375,3.125,RoadMap
2.625002,4.325,RoadMap
17.775,4.174999,RoadMap
17.775,5.674999,RoadMap
19.275,7.475,RoadMap
3.675002,10.775,RoadMap
-1.574999,11.525,RoadMap
1.425001,11.525,RoadMap
23.475,11.375,RoadMap
5.925003,13.025,RoadMap
17.925,12.725,RoadMap
8.175002,-11.125,RoadMap
3.525002,-6.625001,RoadMap
-19.875,0.5749998,RoadMap
-18.375,0.7249999,RoadMap
-8.624998,2.15,RoadMap
6.675002,2.074999,RoadMap
12.375,2.074999,RoadMap
3.675002,5.375,RoadMap
6.675002,5.69375,RoadMap
6.750002,7.025,RoadMap
12.375,7.025,RoadMap
19.275,9.575001,RoadMap
0.6750021,-11.0125,RoadMap
-20.025,-7.112501,RoadMap
-8.549999,4.325,RoadMap
-12.375,-5.125001,RoadMap
8.925003,-12.325,RoadMap
8.625002,-2.575,RoadMap
3.525002,4.775,RoadMap
3.825003,13.625,RoadMap
-20.40074,1.150737,Corner
-20.40074,-7.800735,Corner
0.2492651,-11.65073,Corner
7.599264,-13.75074,Corner
13.40073,-13.75074,Corner
11.91284,-12.44588,RoadMap
13.40073,-10.74926,Corner
13.40073,-3.950736,Corner
13.40073,-3.049264,Corner
9.601121,-2.63209,RoadMap
10.60074,-1.299264,Corner
7.599264,-1.299264,Corner
4.300736,-7.450736,Corner
5.849264,1.649264,Corner
13.05073,1.649264,Corner
13.05073,7.800735,Corner
5.849264,7.800735,Corner
3.675002,10.39926,RoadMap
5.700736,10.39926,Corner
16.69927,3.399264,Corner
18.65074,3.399264,Corner
19.16633,7.344599,RoadMap
21.80074,5.149264,Corner
24.25074,10.74926,Corner
23.63918,11.24257,RoadMap
24.25074,12.00074,Corner
19.00074,14.10074,Corner
16.66566,12.75648,RoadMap
16.69927,14.10074,Corner
5.063694,13.27109,RoadMap
5.700736,15.50074,Corner
1.999263,15.50074,Corner
-1.500735,11.525,RoadMap
-1.500735,11.65073,Corner
-1.500735,11.44927,Corner
2.054706,11.21015,RoadMap
1.649266,10.39926,Corner
-9.201339,5.000134,Corner
-10.95074,2.550736,Corner
-10.5264,2.251991,RoadMap
-10.95074,1.649264,Corner
-14.27754,-1.750297,RoadMap
-12.84927,-1.299264,Corner
-13.54926,0.5992647,Corner
-13.78852,0.7379386,RoadMap
-13.54926,1.150737,Corner
-17.74926,3.950736,Corner
-18.20577,3.348316,RoadMap
-19.00074,3.950736,Corner
-,-
1,49
1,59
2,50
2,58
3,15
3,17
4,52
4,98
5,41
5,96
6,44
6,45
7,46
7,73
8,31
8,92
9,36
9,48
10,34
10,48
11,53
11,62
12,49
12,37
13,49
13,16
14,50
14,52
15,16
16,38
17,52
17,21
18,37
18,54
19,20
19,66
20,64
20,65
21,41
22,54
22,66
23,24
23,98
24,40
24,25
25,101
26,40
26,104
27,51
27,55
28,29
28,76
28,77
29,78
30,48
30,78
31,56
31,74
32,89
33,89
33,92
34,81
35,84
35,86
36,83
36,84
37,53
38,55
38,69
39,40
39,50
39,57
41,51
42,45
42,43
42,70
43,47
43,71
44,55
44,74
45,46
46,47
47,72
51,94
53,60
54,68
56,86
56,88
61,62
62,63
66,67
74,75
78,79
80,81
81,82
84,85
86,87
89,90
89,91
92,93
95,96
96,97
98,99
100,101
101,102
103,104
104,105
