-20.2055,-9.91403,RoadMap
-7.3055,-4.51403,RoadMap
6.1945,-4.51403,RoadMap
-13.6055,-4.21403,RoadMap
-0.4055004,-4.21403,RoadMap
-7.3055,1.48597,RoadMap
6.1945,1.48597,RoadMap
-13.6055,1.785971,RoadMap
-0.4055004,1.785971,RoadMap
-7.3055,7.48597,RoadMap
6.1945,7.48597,RoadMap
-13.6055,7.785972,RoadMap
-0.4055004,7.785972,RoadMap
12.4945,-9.76403,RoadMap
12.7945,-4.36403,RoadMap
12.7945,1.635971,RoadMap
12.7945,7.635971,RoadMap
13.3945,12.43597,RoadMap
12.4945,13.03597,RoadMap
-13.6055,-9.61403,RoadMap
-7.1555,-9.61403,RoadMap
-0.4055004,-9.61403,RoadMap
6.344501,-9.61403,RoadMap
-19.9055,-4.36403,RoadMap
-13.568,-4.15778,RoadMap
-0.368,-4.15778,RoadMap
13.3945,-3.95153,RoadMap
-19.9055,1.635971,RoadMap
-13.568,1.842221,RoadMap
-0.368,1.842221,RoadMap
13.3945,2.048471,RoadMap
-19.9055,7.635971,RoadMap
-13.568,7.842221,RoadMap
-0.368,7.842221,RoadMap
13.3945,8.04847,RoadMap
-13.6055,12.73597,RoadMap
-7.1555,12.88597,RoadMap
-0.4055004,12.73597,RoadMap
6.344501,12.88597,RoadMap
-20.0555,-9.50153,RoadMap
-7.21175,-4.17653,RoadMap
6.28825,-4.17653,RoadMap
-7.21175,1.823471,RoadMap
6.28825,1.823471,RoadMap
-7.21175,7.823471,RoadMap
6.28825,7.823471,RoadMap
-19.9805,13.03597,RoadMap
13.3945,-9.31403,RoadMap
-20.73124,-10.43976,Corner
14.42023,-10.43976,Corner
14.42023,13.71171,Corner
-20.73124,13.71171,Corner
-,-
1,40
1,49
2,41
3,42
4,25
5,26
6,43
7,44
8,29
9,30
10,45
11,46
12,33
13,34
14,48
14,23
15,42
15,27
16,44
16,31
17,46
17,35
18,35
18,19
18,51
19,39
20,25
20,40
20,21
21,41
21,22
22,26
22,23
23,42
24,25
24,40
24,28
25,29
25,41
26,30
26,41
26,42
27,48
27,31
28,29
28,32
29,33
29,43
30,34
30,43
30,44
31,35
32,33
32,47
33,36
33,45
34,38
34,45
34,46
36,47
36,37
37,45
37,38
38,39
39,46
41,43
42,44
43,45
44,46
47,52
48,50
