-16.73329,-19.05488
-4.733288,-18.45488
-16.13329,-11.55488
-46.73329,-8.554878
-3.233288,-5.554878
-31.73329,-4.954878
-48.23329,1.045122
-34.73329,1.945122
-7.733288,1.945122
13.26671,10.94512
-8.633289,19.94512
1.116713,-20.55488
-5.183289,-19.05488
-16.73329,-13.50488
-32.03329,-12.30488
-17.33329,-12.30488
-12.38329,-11.55488
-45.53329,-9.304878
-35.33329,-9.304878
-4.733288,-7.504879
10.11671,-5.554878
11.01671,-4.354879
-46.73329,-4.204879
-31.88329,1.945122
2.616713,1.945122
-31.73329,6.295122
-12.38329,6.445122
-7.883289,7.945124
11.01671,8.245123
-7.733288,10.79512
2.766712,10.79512
-12.23329,16.49512
-48.23329,16.79512
-14.18329,16.94512
15.96671,17.69512
20.16671,17.69512
11.01671,18.14512
-11.48329,20.84512
11.01671,20.84512
-16.58329,-18.90488
-7.583288,2.095121
-12.08329,7.945124
13.26671,15.29512
-3.233288,-20.55488
11.01671,20.09512
-11.48329,19.04512
-48.23329,6.399168
-49.48332,6.399168
-48.23329,1.470853
-52.35903,1.470853
-52.35903,-14.18062
-17.85902,-20.18062
-3.613967,-20.26205
-5.859019,-23.18062
3.792453,-23.18062
1.217174,-20.65346
3.792453,-18.02914
12.79245,-8.180618
12.88756,10.49013
17.29246,6.819383
21.79246,15.81938
21.79246,19.47086
12.79245,22.47086
9.159225,20.08094
9.140982,22.47086
-8.176842,19.94861
-8.207547,23.97086
-14.85902,23.97086
-49.36094,17.96896
-11.20755,-12.68062
-8.859018,0.8193809
3.792453,0.8193809
3.792453,11.97085
-8.859018,11.97085
-12.2202,15.74899
-8.207547,15.81938
-5.859019,-3.029147
-32.85903,7.470855
-35.85903,2.970853
-34.78793,1.994907
-35.85903,0.8193809
-47.81551,-0.4171325
-41.20755,1.470853
-,-
1,40
1,52
2,20
2,13
3,17
3,16
4,23
4,18
4,51
5,21
5,20
5,77
6,24
6,19
7,49
7,82
8,24
8,80
9,41
9,71
10,43
10,59
11,46
11,66
12,44
12,56
13,40
13,53
14,40
14,16
15,16
15,19
17,27
17,70
18,19
21,22
21,58
22,29
23,82
24,26
25,41
25,31
25,72
26,27
26,78
27,42
28,41
28,42
28,30
29,59
30,31
30,74
31,73
32,34
32,46
32,75
33,34
33,47
33,69
35,36
35,43
36,61
36,62
37,45
37,43
38,46
38,68
39,45
39,63
42,75
44,53
45,64
47,48
47,49
49,50
53,54
55,56
56,57
59,60
64,65
64,66
66,67
75,76
79,80
80,81
82,83
