-6.466639,-8.827442,RoadMap
0.1333618,-8.227442,RoadMap
-24.16664,-5.527442,RoadMap
-14.26664,-1.027442,RoadMap
8.233364,4.672559,RoadMap
-2.866638,5.572558,RoadMap
-1.366638,7.072558,RoadMap
-4.966639,10.37256,RoadMap
11.83336,10.67256,RoadMap
3.433363,-9.577442,RoadMap
-0.4666386,-8.677443,RoadMap
-19.96664,-5.377441,RoadMap
-13.96664,-5.077442,RoadMap
-16.21664,-3.427442,RoadMap
0.1333618,-2.377442,RoadMap
2.233362,-2.077442,RoadMap
4.333363,-2.077442,RoadMap
0.8833618,-1.327441,RoadMap
-19.66664,0.6225586,RoadMap
-20.11664,1.372559,RoadMap
-18.91664,1.672559,RoadMap
-16.06664,2.722558,RoadMap
2.983362,2.572558,RoadMap
-22.66664,3.622559,RoadMap
-14.26664,4.522559,RoadMap
8.233364,5.722559,RoadMap
3.733362,6.922559,RoadMap
9.583363,7.37256,RoadMap
-3.766638,9.922559,RoadMap
-8.266638,10.82256,RoadMap
-5.866638,10.82256,RoadMap
8.383364,10.67256,RoadMap
13.18336,10.67256,RoadMap
-1.666637,12.02256,RoadMap
-6.691638,-5.077442,RoadMap
-3.916638,-4.777442,RoadMap
-23.86664,1.372559,RoadMap
-22.66664,1.522559,RoadMap
-1.216638,2.872559,RoadMap
3.733362,2.872559,RoadMap
-14.26664,3.135059,RoadMap
-1.216638,5.891309,RoadMap
-1.141637,6.922559,RoadMap
9.583363,9.172559,RoadMap
8.383364,12.17256,RoadMap
-6.316638,-8.414942,RoadMap
-23.79164,-5.339942,RoadMap
-4.141638,4.672559,RoadMap
-17.56664,-3.427442,RoadMap
0.7333622,-9.577442,RoadMap
-3.841638,5.441308,RoadMap
-3.616638,12.77256,RoadMap
-24.39238,1.798295,Corner
-24.39238,-5.753178,Corner
-6.692376,-9.053177,Corner
-0.392377,-10.85318,Corner
4.459095,-10.85318,Corner
4.459095,-8.401707,Corner
4.459095,-2.453178,Corner
4.459095,-1.801706,Corner
1.346348,-1.584656,RoadMap
2.059098,-0.3017056,Corner
-0.392377,-0.3017056,Corner
-3.340905,-5.453177,Corner
-1.892377,2.346822,Corner
4.159095,2.346822,Corner
4.159095,7.498294,Corner
-1.892377,7.498294,Corner
-2.991639,10.69756,RoadMap
-2.140905,9.846823,Corner
7.407626,3.846822,Corner
8.183361,4.622556,RoadMap
8.959093,3.846822,Corner
9.422897,7.176435,RoadMap
11.65909,5.346822,Corner
13.75909,10.14682,Corner
13.28532,10.57946,RoadMap
13.75909,11.09829,Corner
9.259094,12.8983,Corner
7.418673,12.15816,RoadMap
7.407626,12.8983,Corner
-2.775266,12.44895,RoadMap
-2.140905,14.0983,Corner
-5.192378,14.0983,Corner
-8.192375,10.82256,RoadMap
-8.192375,10.79829,Corner
-8.192375,10.74683,Corner
-5.176934,10.47771,RoadMap
-5.492376,9.846823,Corner
-14.79308,5.097592,Corner
-16.29238,2.998294,Corner
-16.29238,2.346822,Corner
-18.94446,-0.7702165,RoadMap
-18.0409,-0.3017056,Corner
-18.6409,1.446823,Corner
-18.81318,1.58786,RoadMap
-18.6409,1.798295,Corner
-22.2409,4.198295,Corner
-22.57726,3.743434,RoadMap
-23.19238,4.198295,Corner
-,-
1,46
1,55
2,15
2,11
2,50
3,47
3,54
4,41
4,14
5,26
5,72
6,42
6,51
7,43
7,68
8,29
8,52
8,88
9,33
9,44
10,50
10,57
10,58
11,46
12,47
12,49
13,35
13,14
14,49
15,18
16,17
16,61
17,59
17,60
18,61
18,63
19,20
19,93
20,38
20,21
21,96
22,41
22,91
22,92
23,40
23,39
24,38
24,99
25,41
25,48
25,90
26,74
27,40
27,43
27,67
28,44
28,74
29,51
29,69
30,85
31,85
31,88
32,45
32,44
33,77
34,69
34,80
34,82
35,36
35,46
36,48
36,64
37,38
37,47
37,53
39,42
39,65
40,66
42,43
45,79
45,80
48,51
49,93
50,56
52,82
52,84
61,62
69,70
71,72
72,73
74,75
76,77
77,78
80,81
82,83
85,86
86,87
88,89
93,94
95,96
96,97
98,99
99,100
