39.73065,-133.2941,RoadMap
63.13065,-131.7941,RoadMap
62.53065,-126.3941,RoadMap
39.73065,-123.6941,RoadMap
42.43065,-98.79413,RoadMap
43.93065,-86.19413,RoadMap
36.43065,-85.59413,RoadMap
42.73065,-76.29413,RoadMap
86.83065,-75.99413,RoadMap
39.43065,-66.09413,RoadMap
42.73065,-65.79413,RoadMap
17.83065,-62.19413,RoadMap
85.33065,-60.09413,RoadMap
104.5307,-56.49413,RoadMap
31.33065,-54.99413,RoadMap
31.33065,-51.99413,RoadMap
61.93065,-51.99413,RoadMap
70.03065,-51.99413,RoadMap
54.73065,-48.39413,RoadMap
86.53065,-41.19413,RoadMap
85.33065,-39.09412,RoadMap
53.53065,-36.09412,RoadMap
74.83065,-36.09412,RoadMap
86.53065,-36.09412,RoadMap
27.43065,-30.69413,RoadMap
50.53065,-29.49413,RoadMap
73.03065,-29.49413,RoadMap
84.73065,-29.49413,RoadMap
39.13065,-28.59412,RoadMap
30.13065,-26.49413,RoadMap
27.13065,-25.29413,RoadMap
44.83065,-12.99413,RoadMap
72.43066,-12.99413,RoadMap
84.13065,-12.99413,RoadMap
39.43065,-137.9441,RoadMap
52.33065,-137.9441,RoadMap
57.28065,-137.1941,RoadMap
37.18065,-136.2941,RoadMap
45.88065,-135.3941,RoadMap
19.48065,-134.4941,RoadMap
50.38065,-133.5941,RoadMap
7.33065,-128.9441,RoadMap
17.23065,-128.9441,RoadMap
19.48065,-129.0941,RoadMap
63.13065,-127.7441,RoadMap
50.38065,-125.7941,RoadMap
45.88065,-125.4941,RoadMap
50.68065,-123.0941,RoadMap
45.88065,-122.1941,RoadMap
55.78065,-122.1941,RoadMap
50.38065,-120.0941,RoadMap
39.73065,-115.1441,RoadMap
18.73065,-113.3441,RoadMap
19.33065,-112.1441,RoadMap
21.73065,-112.1441,RoadMap
45.88065,-110.7941,RoadMap
50.38065,-109.2941,RoadMap
31.63065,-100.4441,RoadMap
37.33065,-99.54413,RoadMap
62.53065,-99.84413,RoadMap
61.78065,-98.79413,RoadMap
97.03065,-97.14413,RoadMap
63.28065,-96.99413,RoadMap
24.88065,-96.69413,RoadMap
65.83066,-95.94413,RoadMap
95.53065,-95.94413,RoadMap
24.88065,-95.19413,RoadMap
63.58065,-94.29413,RoadMap
34.93065,-87.54413,RoadMap
75.58066,-85.89413,RoadMap
84.88065,-84.09413,RoadMap
12.58065,-82.89413,RoadMap
78.43066,-81.84413,RoadMap
84.88065,-81.39413,RoadMap
84.88065,-80.49413,RoadMap
63.43065,-78.24413,RoadMap
45.13065,-77.34413,RoadMap
72.73065,-77.34413,RoadMap
62.98065,-76.59413,RoadMap
75.58066,-76.59413,RoadMap
86.83065,-74.04413,RoadMap
62.98065,-72.99413,RoadMap
36.43065,-71.64413,RoadMap
65.68066,-69.99413,RoadMap
84.58066,-69.99413,RoadMap
26.23065,-69.54413,RoadMap
12.58065,-67.89413,RoadMap
84.58066,-63.99413,RoadMap
65.68066,-63.69413,RoadMap
33.43065,-62.34413,RoadMap
99.73065,-62.04413,RoadMap
5.68065,-60.69413,RoadMap
18.58065,-60.39413,RoadMap
68.08066,-60.09413,RoadMap
68.08066,-57.39413,RoadMap
85.33065,-57.24413,RoadMap
42.73065,-56.94413,RoadMap
44.83065,-56.04413,RoadMap
57.43065,-56.04413,RoadMap
77.23065,-56.04413,RoadMap
87.43066,-56.04413,RoadMap
74.98065,-54.69413,RoadMap
91.48065,-53.19413,RoadMap
64.18066,-51.99413,RoadMap
72.58066,-51.99413,RoadMap
91.48065,-50.49413,RoadMap
104.5307,-50.64413,RoadMap
83.23065,-49.44413,RoadMap
39.73065,-48.54413,RoadMap
41.23065,-48.54413,RoadMap
46.33065,-48.54413,RoadMap
47.68065,-48.69413,RoadMap
92.83065,-48.54413,RoadMap
96.43066,-48.54413,RoadMap
56.08065,-48.39413,RoadMap
49.03065,-47.64413,RoadMap
53.08065,-47.49413,RoadMap
89.23065,-47.04413,RoadMap
90.43066,-47.04413,RoadMap
5.68065,-45.09412,RoadMap
7.930651,-42.24413,RoadMap
18.58065,-42.09412,RoadMap
44.23065,-41.64413,RoadMap
61.33065,-41.64413,RoadMap
72.73065,-41.64413,RoadMap
91.18065,-41.19413,RoadMap
31.33065,-39.84413,RoadMap
85.33065,-36.54413,RoadMap
47.68065,-36.09412,RoadMap
57.28065,-36.09412,RoadMap
78.58066,-36.09412,RoadMap
90.28065,-36.09412,RoadMap
42.88065,-31.29413,RoadMap
91.78065,-30.69413,RoadMap
27.43065,-29.64413,RoadMap
59.08065,-29.49413,RoadMap
80.38065,-29.49413,RoadMap
90.88065,-29.49413,RoadMap
