-1.702745,-12.05701,RoadMap
-26.00275,-11.75702,RoadMap
-25.10275,-6.657015,RoadMap
-15.50274,-6.657015,RoadMap
-30.50275,-6.357015,RoadMap
-0.5027428,-5.757014,RoadMap
-8.002745,-3.357015,RoadMap
-17.90274,-1.857015,RoadMap
5.797256,8.942986,RoadMap
11.49726,9.842987,RoadMap
-24.50275,-12.80701,RoadMap
-2.902744,-12.80701,RoadMap
-26.00275,-7.107015,RoadMap
-0.9527454,-6.657015,RoadMap
-26.75275,-5.757014,RoadMap
2.797256,-5.307014,RoadMap
-5.152744,-3.357015,RoadMap
-21.95275,-3.057014,RoadMap
-26.75275,-2.457014,RoadMap
-15.50274,-2.007014,RoadMap
6.997257,0.692986,RoadMap
-21.95275,1.142986,RoadMap
-23.75274,3.242987,RoadMap
-4.102745,6.692986,RoadMap
3.697254,6.692986,RoadMap
-26.45275,7.142986,RoadMap
-24.50275,8.192986,RoadMap
-20.60275,8.192986,RoadMap
-10.40274,8.192986,RoadMap
-8.602745,8.192986,RoadMap
-5.902744,8.192986,RoadMap
-14.75274,8.942986,RoadMap
11.04725,8.942986,RoadMap
-22.55275,9.542986,RoadMap
-30.95275,9.842987,RoadMap
5.047255,10.14299,RoadMap
-22.55275,12.84299,RoadMap
-29.90275,13.89299,RoadMap
-24.20275,13.89299,RoadMap
-17.45275,13.74299,RoadMap
11.49726,13.59299,RoadMap
-8.602745,14.19299,RoadMap
5.047255,14.34299,RoadMap
-27.05275,-6.357015,RoadMap
6.697254,-5.307014,RoadMap
-7.852745,-3.207015,RoadMap
-21.80275,1.892986,RoadMap
-0.5027428,1.592986,RoadMap
-23.75274,8.042986,RoadMap
-14.29337,8.192986,RoadMap
-14.75274,11.49299,RoadMap
-17.45275,11.94299,RoadMap
-9.502745,13.59299,RoadMap
4.822255,14.11799,RoadMap
6.397255,1.892986,RoadMap
-7.852745,1.892986,RoadMap
-30.50275,7.142986,RoadMap
-9.502745,8.642986,RoadMap
0.5229874,-8.23275,Corner
2.121516,-4.581279,Corner
2.121516,-5.982751,Corner
7.272991,-5.982751,Corner
7.272991,2.918722,Corner
-4.228227,6.797554,RoadMap
-6.128481,4.51725,Corner
5.772991,4.51725,Corner
12.52299,7.517249,Corner
12.52299,14.91872,Corner
11.71734,13.87744,RoadMap
10.37152,14.91872,Corner
5.772991,14.91872,Corner
-10.62848,14.91872,Corner
-14.47701,11.91872,Corner
-16.72701,14.16872,Corner
-18.12849,14.16872,Corner
-18.12849,11.26725,Corner
-20.47701,14.91872,Corner
-30.87848,14.91872,Corner
-30.87848,12.76725,Corner
-25.60921,7.597199,RoadMap
-27.12849,10.41872,Corner
-30.22701,10.41872,Corner
-31.62848,10.41872,Corner
-31.62848,6.017249,Corner
-26.37849,0.7672489,Corner
-22.62849,-3.732751,Corner
-21.22701,-3.732751,Corner
-8.37848,-3.732751,Corner
-4.727013,-3.732751,Corner
-5.050224,-3.447496,RoadMap
-4.727013,-3.081279,Corner
-15.22701,-1.581279,Corner
-18.12849,-1.581279,Corner
-18.12849,-2.232751,Corner
-25.72701,-1.581279,Corner
-27.87848,-1.581279,Corner
-31.62848,-5.331278,Corner
-30.55738,-6.30723,RoadMap
-31.62848,-7.482751,Corner
-27.87848,-13.48275,Corner
-0.2270124,-13.48275,Corner
-1.676886,-12.082,RoadMap
-0.2270124,-10.58128,Corner
-2.064744,-12.28326,RoadMap
-3.128484,-10.58128,Corner
-,-
1,102
1,104
2,13
2,11
2,100
3,4
3,13
4,14
4,20
5,44
5,98
6,48
6,14
7,46
7,88
8,20
8,93
8,94
9,33
9,36
9,25
10,41
10,33
11,12
12,104
13,44
14,59
15,19
15,44
16,45
16,60
16,61
17,46
17,90
18,22
18,86
18,87
19,95
19,96
20,92
21,55
21,45
22,47
23,49
23,47
23,85
24,25
24,64
25,66
26,57
26,80
27,49
27,80
28,50
28,34
29,50
29,58
30,31
30,58
31,64
32,51
32,50
33,67
34,37
34,49
35,57
35,82
35,83
36,54
37,39
37,77
38,39
38,78
38,79
40,52
40,74
40,75
41,69
42,54
42,53
43,54
43,71
45,62
46,56
47,56
48,56
48,55
51,52
51,73
52,76
53,58
53,72
55,63
57,84
64,65
68,69
69,70
80,81
89,90
90,91
97,98
98,99
101,102
102,103
104,105
