-19.33886,-13.68659,RoadMap
-8.238855,-13.38659,RoadMap
11.56115,-12.48659,RoadMap
-26.23886,-9.786589,RoadMap
-19.63885,-9.786589,RoadMap
12.46115,-7.986589,RoadMap
-23.53886,4.013412,RoadMap
-2.238853,5.813412,RoadMap
-11.83886,6.413412,RoadMap
-29.23886,6.713411,RoadMap
-16.63885,7.913412,RoadMap
-27.43886,11.21341,RoadMap
1.661144,17.81341,RoadMap
-17.08886,-13.68659,RoadMap
-5.988855,-13.38659,RoadMap
-15.43886,-12.33659,RoadMap
-9.888855,-12.48659,RoadMap
16.21115,-12.48659,RoadMap
-16.18886,-10.08659,RoadMap
-23.38885,-9.786589,RoadMap
7.361145,-8.736589,RoadMap
16.51114,-7.986589,RoadMap
-21.58886,-6.786589,RoadMap
2.711145,-4.086589,RoadMap
-2.238853,-3.036588,RoadMap
-29.08886,-2.286589,RoadMap
-4.188856,-1.686588,RoadMap
-34.78886,3.713411,RoadMap
-11.68886,4.913412,RoadMap
-34.78886,5.513412,RoadMap
-16.33886,6.263412,RoadMap
-36.73886,6.563412,RoadMap
-34.93886,6.563412,RoadMap
-6.888855,6.413412,RoadMap
-17.38885,6.713411,RoadMap
-11.83886,7.463411,RoadMap
-5.088854,8.813412,RoadMap
-29.23886,9.863412,RoadMap
4.061146,10.76341,RoadMap
6.161144,10.76341,RoadMap
7.661144,10.76341,RoadMap
5.261147,11.36341,RoadMap
-26.08886,12.71341,RoadMap
-16.63885,14.06341,RoadMap
-20.23886,14.66341,RoadMap
-17.38885,15.11341,RoadMap
-23.23886,15.56341,RoadMap
-21.43886,15.56341,RoadMap
-26.08886,16.01341,RoadMap
-20.38885,16.61341,RoadMap
5.861145,16.76341,RoadMap
7.061146,16.76341,RoadMap
-25.33886,17.96341,RoadMap
-24.43886,17.96341,RoadMap
4.511145,17.81341,RoadMap
-20.38885,18.41341,RoadMap
2.711145,-3.186588,RoadMap
-4.188856,4.613411,RoadMap
1.811144,5.963411,RoadMap
-23.25761,6.713411,RoadMap
-11.83886,6.225911,RoadMap
-29.35136,6.638412,RoadMap
-5.238853,7.313412,RoadMap
-26.38886,11.21341,RoadMap
1.886144,17.66341,RoadMap
-4.338856,-12.18659,RoadMap
6.761147,-8.736589,RoadMap
-21.58886,-8.586589,RoadMap
-34.33886,6.413412,RoadMap
1.811144,11.05404,RoadMap
-24.73886,14.36341,RoadMap
-19.33886,15.11341,RoadMap
-37.86459,5.387676,Corner
-35.86459,2.987675,Corner
-33.91312,2.987675,Corner
-30.26459,-3.412325,Corner
-27.91312,-3.412325,Corner
-24.66459,2.987675,Corner
-22.31312,2.987675,Corner
-12.66459,4.187675,Corner
