7.88226,-53.28765
15.68226,-49.68764
11.78226,-41.88765
12.98226,-40.08765
15.38226,-39.78764
38.78226,-38.88765
26.78226,-38.28764
17.48226,-34.38765
33.98226,-33.48765
18.38226,-30.78765
10.58226,-27.78765
2.18226,-23.88765
41.78226,-22.08765
12.98226,-21.48764
24.68226,-20.88765
28.58226,-20.88765
16.28226,-19.38765
22.28226,-19.38765
36.08226,-18.78764
17.48226,-16.68764
29.78226,-16.68764
12.08226,-10.68764
10.88226,-10.08765
13.88226,-9.187645
29.78226,-8.587643
17.78226,-5.287643
29.48226,-5.287643
15.98226,-55.23765
22.73226,-54.78765
14.63226,-54.48765
15.83226,-52.98765
2.78226,-51.63765
6.682261,-51.63765
21.98226,-48.93764
15.83226,-46.38765
18.38226,-44.43764
11.78226,-40.83765
24.98226,-40.23765
24.53226,-39.48765
9.83226,-38.28764
37.73226,-38.28764
25.43226,-37.68764
14.03226,-36.18764
14.63226,-34.38765
30.23226,-34.38765
5.03226,-32.88765
17.48226,-31.23764
29.03226,-30.78765
30.23226,-30.78765
17.03226,-30.18764
25.13226,-30.18764
25.13226,-29.28765
14.63226,-28.98765
33.83226,-28.08764
13.73226,-27.78765
26.33226,-27.78765
5.03226,-27.18764
36.08226,-27.03765
15.98226,-26.43764
13.43226,-25.98765
26.33226,-25.38765
13.43226,-25.08765
39.83226,-24.48764
7.43226,-24.18764
17.03226,-22.98764
34.28226,-23.13764
22.73226,-22.38765
30.08226,-22.23765
25.43226,-20.88765
29.03226,-20.88765
41.78226,-20.43764
33.08226,-19.83764
38.78226,-19.53765
21.23226,-19.08765
2.18226,-18.33764
3.08226,-16.83764
7.43226,-16.68764
24.23226,-16.68764
34.88226,-16.53765
36.68226,-16.53765
12.53226,-15.78764
34.13226,-15.48764
34.13226,-14.88765
18.68226,-14.43764
21.68226,-14.43764
22.58226,-14.43764
30.38226,-14.43764
34.88226,-14.43764
32.93226,-13.08765
17.03226,-12.78764
11.03226,-12.18764
19.58226,-11.73765
20.78226,-11.73765
23.48226,-11.73765
29.48226,-11.73765
16.43226,-11.58765
17.03226,-10.68764
11.63226,-10.08765
36.68226,-9.337645
23.33226,-8.587643
36.23226,-8.587643
17.03226,-6.487644
36.68226,-6.337645
20.18226,-5.437643
23.63226,-5.287643
35.93226,-5.287643
18.49476,-55.23765
18.70101,-49.53764
7.88226,-44.88765
34.58226,-30.03765
17.03226,-25.97827
27.08226,-23.43764
34.73226,-22.38765
36.38226,-20.73765
34.28226,-21.33764
34.58226,-19.83764
26.93226,-18.78764
17.03226,-14.28764
20.18226,-13.38765
36.38226,-11.73765
14.93226,-11.28764
17.48226,-11.73765
20.18226,-11.27827
32.93226,-11.60639
20.18226,-8.268894
32.93226,-5.587643
15.83226,-49.40639
7.20726,-16.91264
8.48226,-54.48765
25.28226,-52.68764
33.98226,-32.43764
39.83226,-26.6814
26.93226,-19.98764
14.93226,-9.187645
7.58226,-51.18764
39.83226,-38.28764
30.08226,-30.18764
17.48226,-22.08765
17.48226,-19.83764
36.68226,-13.98764
17.48226,-8.587643
30.23226,-32.44702
36.98226,-19.53765
32.93226,-8.381394
34.13226,-16.68764
14.33226,-40.08765
12.53226,-20.6064
26.48226,-10.98764
24.98226,-49.53764
24.97289,-30.78765
7.545957,-35.71555
2.044396,-40.60583
6.083766,-43.15608
2.044396,-50.59702
2.044396,-52.51134
6.721561,-56.12551
28.62013,-56.12551
24.98226,-47.62064
28.62013,-47.62064
36.06014,-38.28764
36.06014,-41.66882
43.50202,-41.66882
43.50202,-18.49466
42.00736,-20.18333
40.09951,-18.49466
39.46265,-20.40898
39.46265,-18.49466
36.27274,-18.49466
35.77763,-19.00088
35.42328,-18.49466
32.02077,-18.49466
32.02077,-21.04677
31.38391,-18.49466
35.42328,-16.53765
35.42328,-17.8578
37.54926,-17.4326
37.54926,-15.51828
37.54926,-14.88142
37.54926,-3.825369
16.50108,-3.825369
15.86422,-8.502535
13.9499,-9.187645
13.9499,-8.502535
13.31304,-8.502535
9.272738,-8.502535
10.86751,-10.07312
9.272738,-11.69244
9.272738,-12.32931
13.31174,-24.48756
9.272738,-25.29874
8.634944,-25.9356
10.54639,-27.75353
8.634944,-29.76331
7.170557,-35.29323
12.67525,-30.40017
7.359964,-24.27802
8.635875,-25.29874
8.635875,-15.73088
2.044392,-15.73088
11.91508,-10.92647
13.31304,-11.90504
13.94991,-11.90504
16.50109,-14.88142
16.50109,-15.51829
16.50109,-17.8578
22.20501,-19.36557
22.45384,-18.49466
21.61622,-19.19735
21.81698,-18.49466
19.25015,-19.48407
19.05227,-18.49466
18.63778,-19.60654
18.41541,-18.49466
16.50109,-18.49466
11.87282,-14.20499
15.86423,-12.54191
15.78187,-26.40228
15.86422,-25.93561
13.43226,-25.29874
15.86422,-25.29874
34.20314,-24.00802
32.02077,-23.80962
