13.57688,-45.99804
13.27688,-43.89804
2.476883,-42.99804
12.07688,-28.59804
21.07689,-25.59804
24.97688,-25.29804
14.17688,-24.99804
28.87688,-24.99804
8.776883,-23.19804
21.97688,-23.19804
30.37688,-22.59804
13.57688,-21.99804
11.17688,-21.39804
1.876883,-19.89804
26.17689,-18.69804
34.87688,-18.39804
28.57689,-17.79804
27.67689,-16.59804
18.67689,-15.99804
14.77688,-13.89804
24.67689,-13.89804
29.47688,-13.59804
16.87688,-11.19804
9.076883,-9.998039
24.97688,-7.298038
24.67689,-4.298038
18.82689,-45.69804
12.22688,-45.39804
6.526884,-43.29804
5.326884,-42.99804
6.226883,-42.69804
18.37688,-40.74804
13.27688,-38.64804
12.67688,-33.24804
22.27688,-32.04804
11.62688,-30.39804
14.62688,-28.89804
25.12688,-28.89804
4.126884,-27.39804
24.07689,-25.74804
25.12688,-25.89804
21.07689,-24.54804
12.07688,-24.24804
28.12688,-23.49804
4.126884,-22.59804
21.97688,-21.24804
33.22688,-20.49804
18.82689,-18.69804
10.42688,-18.39804
20.47688,-17.34804
23.77688,-17.34804
24.37688,-17.34804
34.87688,-17.04804
14.47688,-16.44804
32.02689,-16.29804
1.876883,-15.24804
2.476883,-14.04804
6.226883,-13.89804
20.32689,-13.89804
28.42689,-13.89804
30.22688,-13.59804
10.42688,-12.99804
15.67688,-11.94804
18.67689,-11.94804
25.27689,-11.94804
29.17689,-11.94804
14.32688,-10.59804
16.27688,-9.84804
17.47688,-9.84804
19.27688,-9.84804
24.67689,-9.84804
26.47688,-9.84804
28.57689,-9.84804
13.57688,-9.548038
12.37688,-8.048038
19.12688,-7.298038
14.32688,-5.19804
30.52689,-5.19804
16.87688,-4.448038
19.42688,-4.298038
29.92689,-4.298038
13.42688,-41.19804
20.77688,-41.34804
6.376884,-37.29804
9.826883,-34.89804
20.62688,-32.94804
21.22688,-31.44804
14.62688,-25.89804
21.11438,-25.54179
14.17688,-21.77304
6.376884,-20.19804
22.57689,-19.44804
28.27689,-19.44804
29.02689,-18.69804
30.37688,-17.34804
28.42689,-16.59804
22.42688,-16.59804
28.27689,-12.54804
14.32688,-11.79804
30.52689,-11.79804
14.47688,-9.84804
30.37688,-9.84804
16.87688,-9.388662
14.32688,-9.098038
14.47688,-7.298038
30.22688,-7.298038
16.87688,-6.979289
27.52689,-4.598038
6.001884,-14.12304
33.22688,-22.44804
14.47688,-18.39804
22.42688,-15.39804
9.076883,-8.498039
6.976884,-45.39804
33.22688,-31.89804
28.27689,-27.99804
12.37688,-9.098038
27.52689,-7.091789
14.77688,-4.298038
21.07689,-43.89804
6.376884,-29.64804
25.12688,-27.19179
11.32688,-23.19804
30.97688,-16.29804
24.97688,-18.54804
29.92689,-15.69804
21.97688,-6.548038
20.77688,-40.29804
12.07688,-33.54804
27.52689,-10.89804
6.884969,-30.42121
1.739018,-33.80284
5.10516,-35.99876
1.739018,-42.19954
1.739018,-43.7241
5.636656,-46.73591
23.81475,-46.73591
20.76634,-39.78144
23.81475,-39.71923
30.04784,-31.94159
30.08547,-34.68867
36.21633,-34.68867
36.21633,-15.44757
35.07751,-16.80831
33.45161,-15.44757
32.85019,-16.97213
32.1029,-16.36027
32.85019,-15.44757
30.0721,-15.78102
30.26264,-15.44757
29.71177,-15.82711
29.48405,-15.44757
26.71933,-15.44757
26.71933,-17.50362
26.1179,-15.44757
29.15382,-13.69034
29.48405,-14.84614
31.2557,-14.49181
30.5009,-13.83609
31.2557,-12.96726
31.2557,-12.36583
31.2557,-3.223163
13.78626,-3.223163
13.18483,-7.1208
12.52687,-7.875906
11.66028,-7.1208
11.05885,-7.1208
7.762637,-7.1208
9.076883,-9.708347
7.762637,-9.708347
7.762637,-10.30978
10.89343,-20.26423
7.762637,-21.04693
7.231142,-21.64836
7.231142,-24.7674
6.312513,-29.58367
10.52735,-25.36883
6.320208,-20.25849
7.161208,-21.04693
7.161208,-13.14442
1.739015,-13.14442
9.076883,-9.885515
11.05885,-9.885515
11.66028,-9.885515
13.78626,-12.36583
13.78626,-12.96726
14.72389,-13.84824
13.78626,-14.84615
18.74689,-15.44758
18.2098,-16.04808
18.14546,-15.44758
16.00193,-16.28464
15.91225,-15.44758
15.40733,-16.34835
15.31082,-15.44758
13.78626,-15.44758
9.951618,-11.94189
13.18483,-10.48695
13.12562,-21.88522
13.18483,-21.64836
13.18483,-21.04693
28.2589,-19.93373
26.71933,-19.87671
28.35312,-23.95051
26.71933,-24.7674
28.7226,-25.76948
26.71933,-25.36883
21.73629,-23.55893
23.28326,-24.59024
22.51892,-19.62193
23.28326,-19.87671
22.24332,-20.44874
20.52721,-19.87671
13.78626,-29.55087
15.48798,-29.55087
21.14059,-26.91773
18.74689,-26.96332
11.91786,-29.23413
13.18483,-29.55087
24.25201,-29.55087
26.13089,-29.55087
27.2003,-27.72248
26.73232,-29.55087
29.85137,-29.55087
28.84306,-25.16717
29.85137,-25.36884
29.6742,-24.76741
28.26295,-19.82444
29.6742,-19.87671
29.6742,-19.27528
28.91916,-18.48258
29.6742,-18.10505
28.55753,-17.64321
29.6742,-17.50363
21.14237,-27.01085
23.63759,-26.96332
-,-
1,28
1,27
2,82
2,28
3,30
3,134
3,135
4,43
4,218
5,89
6,41
6,40
6,125
7,90
7,88
8,204
8,225
8,227
9,123
9,174
9,175
10,46
10,208
11,110
12,90
12,199
13,123
13,172
13,199
14,56
14,45
15,94
15,125
16,53
16,47
17,231
17,233
18,96
18,153
18,154
19,50
19,189
19,190
20,59
20,187
21,60
21,112
22,61
22,156
23,103
23,63
23,64
24,182
24,197
25,71
25,118
25,127
26,108
26,127
27,120
28,114
29,31
29,114
30,31
31,84
32,82
32,128
33,82
33,85
34,36
34,86
34,129
35,87
35,140
36,218
37,88
37,214
37,215
38,122
38,220
38,221
39,45
39,176
40,89
41,122
42,89
42,208
43,123
44,202
44,204
45,178
46,212
47,110
47,95
48,50
48,111
49,62
49,172
50,97
51,52
51,97
51,92
52,125
52,155
53,144
54,111
54,194
54,196
55,124
55,147
56,57
57,109
57,181
58,109
58,180
59,112
60,98
60,156
61,159
62,171
62,197
63,99
64,70
65,71
65,130
66,98
66,100
67,99
67,101
68,101
68,103
69,70
69,103
70,127
71,72
72,130
73,102
73,130
74,104
74,117
75,117
75,165
76,107
76,127
77,119
77,105
78,81
78,106
79,107
79,119
79,80
80,127
81,108
81,162
83,120
83,128
84,85
84,133
85,129
85,131
86,87
86,138
87,235
88,89
89,216
90,111
91,109
91,178
92,210
93,94
93,228
94,230
94,231
95,124
96,151
96,233
97,112
98,130
99,185
100,102
100,161
101,104
102,106
103,107
104,105
105,107
106,118
108,118
110,115
113,167
113,168
113,169
114,136
115,140
115,142
116,206
116,222
116,224
117,184
118,130
119,163
120,137
121,131
121,176
122,222
124,149
126,149
126,151
128,138
131,132
138,139
140,141
143,144
144,145
146,147
147,148
149,150
151,152
156,157
158,159
159,160
164,165
165,166
169,170
169,182
172,173
172,201
176,177
178,179
182,183
186,187
187,188
190,191
190,192
192,193
192,194
194,195
197,198
199,200
202,203
202,228
204,205
206,207
206,225
208,209
210,211
210,212
212,213
216,217
216,235
218,219
222,223
225,226
228,229
231,232
233,234
235,236
